Order ID,Order Date,Ship Date,Customer Name,Segment,City,State,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
ORD-100185,15-07-2024,20-07-2024,Customer 244,Corporate,Dallas,AZ,East,Office Supplies,Binders,Binders Model 240,354.23,7,0.3,-21.93
ORD-100186,11-02-2024,14-02-2024,Customer 485,Home Office,New York,AZ,Central,Furniture,Tables,Tables Model 927,933.99,6,0.15,114.65
ORD-100187,10-08-2023,15-08-2023,Customer 32,Corporate,San Diego,TX,East,Furniture,Chairs,Chairs Model 401,301.08,7,0.3,-14.15
ORD-100188,10-01-2024,15-01-2024,Customer 38,Consumer,Dallas,AZ,West,Furniture,Furnishings,Furnishings Model 480,925.73,5,0,216.43
ORD-100189,30-11-2022,06-12-2022,Customer 141,Home Office,Dallas,TX,Central,Technology,Accessories,Accessories Model 407,234.93,4,0.05,51.28
ORD-100190,23-04-2021,27-04-2021,Customer 51,Home Office,Los Angeles,AZ,West,Furniture,Furnishings,Furnishings Model 463,219.34,6,0.3,-8.76
ORD-100191,02-01-2021,04-01-2021,Customer 455,Consumer,San Diego,IL,South,Furniture,Furnishings,Furnishings Model 944,202.85,1,0.2,13.1
ORD-100192,04-10-2022,10-10-2022,Customer 374,Consumer,Dallas,TX,Central,Furniture,Furnishings,Furnishings Model 447,331.98,5,0.2,21.49
ORD-100193,08-08-2021,09-08-2021,Customer 192,Consumer,San Jose,NY,East,Office Supplies,Storage,Storage Model 982,857.48,3,0.05,143
ORD-100194,05-05-2023,07-05-2023,Customer 222,Consumer,Dallas,CA,East,Technology,Phones,Phones Model 968,121.33,1,0,25.42
ORD-100195,02-06-2024,07-06-2024,Customer 344,Consumer,San Diego,IL,South,Office Supplies,Storage,Storage Model 334,594.91,2,0,162.41
ORD-100196,20-01-2022,22-01-2022,Customer 496,Corporate,Phoenix,IL,East,Office Supplies,Binders,Binders Model 682,575.47,2,0,147.41
ORD-100197,28-02-2024,03-03-2024,Customer 80,Home Office,San Jose,CA,East,Office Supplies,Paper,Paper Model 646,733.03,5,0.1,133.49
ORD-100198,13-12-2023,14-12-2023,Customer 59,Corporate,Houston,TX,East,Furniture,Bookcases,Bookcases Model 259,200.54,9,0.15,15.18
ORD-100199,31-12-2022,04-01-2023,Customer 15,Consumer,Phoenix,IL,Central,Office Supplies,Storage,Storage Model 802,143.01,4,0.3,-8.77
ORD-100200,04-09-2021,05-09-2021,Customer 93,Consumer,San Diego,NY,West,Furniture,Chairs,Chairs Model 419,668.64,3,0.2,41.57
ORD-100201,16-04-2023,22-04-2023,Customer 47,Home Office,Houston,TX,South,Office Supplies,Binders,Binders Model 624,395.41,9,0.3,-16.65
ORD-100202,22-07-2021,27-07-2021,Customer 81,Corporate,Phoenix,IL,East,Furniture,Bookcases,Bookcases Model 406,85.9,2,0.2,4.59
ORD-100203,22-04-2024,23-04-2024,Customer 81,Home Office,New York,NY,Central,Technology,Accessories,Accessories Model 397,869.1,2,0.2,30.77
ORD-100204,03-05-2021,04-05-2021,Customer 249,Home Office,San Jose,TX,Central,Furniture,Furnishings,Furnishings Model 805,704.03,8,0.1,105.33
ORD-100205,05-02-2022,06-02-2022,Customer 177,Corporate,Los Angeles,IL,South,Technology,Phones,Phones Model 590,579.57,7,0.2,31.79
ORD-100206,06-02-2023,08-02-2023,Customer 24,Consumer,San Diego,AZ,East,Office Supplies,Storage,Storage Model 831,212.75,8,0.15,20.03
ORD-100207,21-10-2021,27-10-2021,Customer 155,Consumer,Chicago,IL,Central,Technology,Accessories,Accessories Model 556,973.68,2,0.05,251.34
ORD-100208,07-10-2021,09-10-2021,Customer 4,Corporate,San Diego,CA,West,Furniture,Chairs,Chairs Model 395,28.28,8,0.1,4.88
ORD-100209,03-06-2023,08-06-2023,Customer 257,Home Office,Dallas,NY,South,Furniture,Tables,Tables Model 467,894.23,2,0.3,-31.71
ORD-100210,17-07-2021,18-07-2021,Customer 224,Consumer,San Jose,NY,Central,Office Supplies,Binders,Binders Model 265,399.31,4,0,72.56
ORD-100211,09-09-2023,15-09-2023,Customer 294,Corporate,San Diego,IL,East,Office Supplies,Appliances,Appliances Model 304,751.74,1,0.15,78.07
ORD-100212,22-01-2023,28-01-2023,Customer 495,Corporate,Chicago,AZ,South,Furniture,Chairs,Chairs Model 979,826.19,2,0.2,38.83
ORD-100213,24-05-2021,27-05-2021,Customer 46,Corporate,Los Angeles,CA,South,Office Supplies,Storage,Storage Model 601,829.02,7,0.1,119.99
ORD-100214,01-09-2022,06-09-2022,Customer 269,Consumer,San Diego,IL,Central,Office Supplies,Appliances,Appliances Model 632,493.35,7,0.2,31.81
ORD-100215,09-05-2024,15-05-2024,Customer 399,Consumer,Los Angeles,AZ,East,Technology,Machines,Machines Model 432,887.23,1,0.1,155.58
ORD-100216,22-02-2024,23-02-2024,Customer 464,Corporate,Dallas,CA,West,Office Supplies,Paper,Paper Model 947,489.07,1,0.1,64.98
ORD-100217,06-07-2021,07-07-2021,Customer 132,Consumer,Chicago,AZ,West,Technology,Accessories,Accessories Model 334,800.15,7,0.15,79.64
ORD-100218,11-09-2024,17-09-2024,Customer 91,Home Office,San Jose,TX,South,Office Supplies,Binders,Binders Model 660,675.8,3,0,187.17
ORD-100219,09-04-2022,11-04-2022,Customer 443,Home Office,Dallas,CA,South,Office Supplies,Storage,Storage Model 855,259.9,7,0.2,9.98
ORD-100220,04-10-2024,09-10-2024,Customer 227,Home Office,Phoenix,IL,East,Technology,Copiers,Copiers Model 985,125.92,7,0.15,16.16
ORD-100221,22-10-2022,23-10-2022,Customer 159,Corporate,San Jose,NY,East,Furniture,Chairs,Chairs Model 740,98,3,0,20.98
ORD-100222,03-02-2023,09-02-2023,Customer 40,Home Office,Los Angeles,AZ,South,Furniture,Bookcases,Bookcases Model 455,123.68,5,0,23.41
ORD-100223,13-08-2023,14-08-2023,Customer 231,Home Office,Houston,IL,South,Furniture,Chairs,Chairs Model 630,773.87,8,0.3,-37.42
ORD-100224,07-02-2022,13-02-2022,Customer 491,Consumer,San Jose,NY,Central,Office Supplies,Paper,Paper Model 532,519.56,6,0.05,113.13
ORD-100225,01-10-2024,06-10-2024,Customer 259,Home Office,Chicago,NY,West,Office Supplies,Binders,Binders Model 271,162.2,8,0.15,20.78
ORD-100226,27-05-2021,02-06-2021,Customer 225,Home Office,Chicago,IL,Central,Office Supplies,Appliances,Appliances Model 775,734.29,7,0.1,95.53
ORD-100227,17-03-2024,20-03-2024,Customer 210,Corporate,New York,IL,East,Furniture,Furnishings,Furnishings Model 354,187.97,8,0.3,-11.62
ORD-100228,14-05-2023,20-05-2023,Customer 286,Home Office,San Diego,IL,Central,Furniture,Chairs,Chairs Model 289,915.49,7,0.3,-38.75
ORD-100229,04-05-2022,10-05-2022,Customer 171,Consumer,Chicago,IL,Central,Office Supplies,Paper,Paper Model 739,881.3,8,0.15,113.61
ORD-100230,18-07-2023,23-07-2023,Customer 67,Home Office,Los Angeles,IL,South,Office Supplies,Appliances,Appliances Model 640,606.34,5,0.2,33.74
ORD-100231,05-07-2022,11-07-2022,Customer 417,Consumer,Los Angeles,TX,Central,Office Supplies,Storage,Storage Model 769,431.93,5,0.1,48.63
ORD-100232,04-12-2021,09-12-2021,Customer 159,Consumer,Houston,IL,South,Technology,Machines,Machines Model 940,38.55,7,0.2,1.76
ORD-100233,22-05-2023,25-05-2023,Customer 71,Consumer,Los Angeles,IL,East,Technology,Accessories,Accessories Model 190,762.32,6,0.2,31.51
ORD-100234,03-10-2022,08-10-2022,Customer 339,Corporate,Chicago,AZ,South,Office Supplies,Binders,Binders Model 960,458.27,4,0.05,81.92
ORD-100235,18-04-2022,19-04-2022,Customer 93,Home Office,Chicago,TX,East,Technology,Accessories,Accessories Model 569,464.2,6,0.2,18.15
ORD-100236,31-05-2021,05-06-2021,Customer 347,Home Office,Houston,TX,Central,Furniture,Bookcases,Bookcases Model 581,915.03,2,0.05,140.93
ORD-100237,14-08-2024,17-08-2024,Customer 120,Home Office,Houston,IL,South,Office Supplies,Appliances,Appliances Model 597,634.85,3,0.15,55.58
ORD-100238,20-09-2021,24-09-2021,Customer 348,Home Office,San Jose,TX,Central,Technology,Machines,Machines Model 372,122.39,2,0.05,22.21
ORD-100239,24-05-2021,30-05-2021,Customer 495,Consumer,Houston,AZ,West,Furniture,Furnishings,Furnishings Model 613,924.12,9,0.15,106.64
ORD-100240,12-12-2021,17-12-2021,Customer 329,Corporate,Dallas,AZ,East,Furniture,Chairs,Chairs Model 340,699.64,2,0,193.05
ORD-100241,16-09-2022,22-09-2022,Customer 146,Consumer,Chicago,IL,South,Office Supplies,Binders,Binders Model 602,643.96,3,0.15,71.24
ORD-100242,14-10-2023,16-10-2023,Customer 426,Corporate,Los Angeles,CA,South,Office Supplies,Paper,Paper Model 120,314.48,6,0.3,-15.31
ORD-100243,31-05-2023,01-06-2023,Customer 213,Consumer,San Diego,AZ,Central,Furniture,Chairs,Chairs Model 128,222.07,7,0.1,30.04
ORD-100244,02-01-2021,03-01-2021,Customer 42,Corporate,Houston,NY,Central,Technology,Copiers,Copiers Model 951,465.33,3,0.3,-19.27
ORD-100245,16-06-2023,18-06-2023,Customer 406,Consumer,Chicago,NY,Central,Technology,Machines,Machines Model 975,243.08,8,0.3,-8.94
ORD-100246,20-08-2024,22-08-2024,Customer 389,Home Office,San Jose,TX,East,Furniture,Tables,Tables Model 632,649.37,9,0.2,39.76
ORD-100247,11-09-2021,16-09-2021,Customer 132,Consumer,Chicago,AZ,South,Technology,Phones,Phones Model 111,116.99,2,0.3,-5.31
ORD-100248,29-03-2022,31-03-2022,Customer 122,Corporate,Los Angeles,NY,West,Technology,Machines,Machines Model 882,71.7,1,0.05,10.39
ORD-100249,27-11-2023,01-12-2023,Customer 33,Consumer,San Jose,AZ,East,Furniture,Furnishings,Furnishings Model 706,120.22,1,0.3,-7.11
ORD-100250,29-03-2024,04-04-2024,Customer 368,Consumer,Phoenix,TX,East,Office Supplies,Paper,Paper Model 860,50.55,8,0.15,3.96
ORD-100251,12-10-2023,18-10-2023,Customer 124,Home Office,San Diego,CA,East,Office Supplies,Storage,Storage Model 703,130.54,9,0.15,14.25
ORD-100252,09-01-2021,12-01-2021,Customer 35,Home Office,New York,TX,South,Office Supplies,Storage,Storage Model 185,409.68,6,0.15,44.48
ORD-100253,10-06-2024,12-06-2024,Customer 192,Corporate,New York,IL,East,Technology,Copiers,Copiers Model 737,560.79,7,0.15,47.91
ORD-100254,28-01-2024,30-01-2024,Customer 376,Home Office,Los Angeles,AZ,Central,Furniture,Tables,Tables Model 677,408.79,5,0.2,16.19
ORD-100255,27-03-2023,31-03-2023,Customer 181,Home Office,Dallas,CA,South,Technology,Phones,Phones Model 954,491.5,1,0,101.44
ORD-100256,27-07-2021,28-07-2021,Customer 324,Consumer,Chicago,NY,South,Office Supplies,Appliances,Appliances Model 736,446.88,2,0,127.32
ORD-100257,29-02-2024,01-03-2024,Customer 104,Consumer,Houston,NY,Central,Technology,Machines,Machines Model 991,344.58,9,0.3,-17.8
ORD-100258,08-02-2022,14-02-2022,Customer 418,Home Office,San Jose,IL,East,Furniture,Furnishings,Furnishings Model 364,593.49,9,0.1,69.89
ORD-100259,01-06-2021,07-06-2021,Customer 147,Corporate,New York,IL,Central,Office Supplies,Paper,Paper Model 196,744.03,9,0.15,81.58
ORD-100260,23-02-2021,28-02-2021,Customer 224,Corporate,San Jose,TX,Central,Technology,Machines,Machines Model 857,427.46,6,0.05,71.63
ORD-100261,18-02-2024,22-02-2024,Customer 355,Corporate,Dallas,AZ,Central,Technology,Copiers,Copiers Model 509,865.42,4,0.3,-44.85
ORD-100262,20-09-2022,23-09-2022,Customer 41,Corporate,Chicago,AZ,Central,Technology,Copiers,Copiers Model 799,541.66,3,0.15,51.22
ORD-100263,10-08-2022,13-08-2022,Customer 41,Corporate,Phoenix,IL,South,Furniture,Chairs,Chairs Model 861,451.94,1,0.15,53.77
ORD-100264,14-04-2021,18-04-2021,Customer 86,Home Office,San Jose,IL,South,Office Supplies,Appliances,Appliances Model 554,767.73,9,0.1,135.97
ORD-100265,11-09-2021,14-09-2021,Customer 315,Corporate,Phoenix,NY,East,Technology,Machines,Machines Model 957,963.05,9,0.05,157.65
ORD-100266,04-06-2024,05-06-2024,Customer 187,Home Office,Chicago,NY,West,Office Supplies,Appliances,Appliances Model 721,775,6,0.1,82.63
ORD-100267,10-02-2024,13-02-2024,Customer 18,Consumer,Los Angeles,CA,Central,Office Supplies,Appliances,Appliances Model 502,420.07,3,0.05,95.66
ORD-100268,25-05-2022,28-05-2022,Customer 487,Home Office,New York,AZ,West,Furniture,Furnishings,Furnishings Model 696,188.28,9,0.05,48.71
ORD-100269,09-04-2021,13-04-2021,Customer 486,Corporate,Dallas,TX,East,Office Supplies,Appliances,Appliances Model 513,135.58,9,0.15,11.8
ORD-100270,02-06-2021,06-06-2021,Customer 272,Corporate,San Diego,IL,Central,Office Supplies,Paper,Paper Model 453,144.4,9,0.2,5.19
ORD-100271,03-07-2023,06-07-2023,Customer 14,Home Office,Chicago,TX,South,Technology,Phones,Phones Model 808,782.8,2,0.3,-50.2
ORD-100272,28-05-2023,30-05-2023,Customer 135,Corporate,San Jose,CA,Central,Office Supplies,Binders,Binders Model 352,794.79,6,0.2,35.22
ORD-100273,04-12-2021,08-12-2021,Customer 103,Consumer,Chicago,NY,South,Office Supplies,Appliances,Appliances Model 736,964.54,6,0.1,126.27
ORD-100274,02-04-2023,07-04-2023,Customer 45,Home Office,Dallas,IL,East,Technology,Copiers,Copiers Model 212,709.46,3,0.05,131.16
ORD-100275,01-04-2024,06-04-2024,Customer 457,Corporate,Chicago,CA,Central,Office Supplies,Storage,Storage Model 930,714.51,6,0.1,134.25
ORD-100276,15-08-2023,16-08-2023,Customer 63,Consumer,Chicago,CA,South,Office Supplies,Paper,Paper Model 971,378.6,3,0.05,90.43
ORD-100277,10-06-2021,13-06-2021,Customer 284,Home Office,Dallas,TX,West,Technology,Machines,Machines Model 941,897.74,8,0.1,108.91
ORD-100278,12-03-2023,14-03-2023,Customer 34,Corporate,San Diego,TX,South,Office Supplies,Binders,Binders Model 158,872.53,6,0.1,144.85
ORD-100279,02-02-2022,03-02-2022,Customer 65,Corporate,Los Angeles,TX,South,Furniture,Chairs,Chairs Model 396,963.53,2,0,229.41
ORD-100280,24-07-2024,27-07-2024,Customer 66,Home Office,Chicago,CA,South,Office Supplies,Storage,Storage Model 502,938.99,7,0.3,-34.34
ORD-100281,27-03-2023,31-03-2023,Customer 426,Consumer,Chicago,IL,West,Office Supplies,Binders,Binders Model 381,126.01,1,0.15,13.74
ORD-100282,04-03-2024,09-03-2024,Customer 479,Home Office,Houston,IL,Central,Technology,Machines,Machines Model 740,496.66,7,0.15,61.88
ORD-100283,03-05-2024,09-05-2024,Customer 101,Home Office,Phoenix,CA,Central,Technology,Machines,Machines Model 892,251.29,3,0.1,27.3
ORD-100284,05-02-2022,07-02-2022,Customer 258,Home Office,Chicago,AZ,West,Office Supplies,Binders,Binders Model 984,870.93,9,0.1,96.86
ORD-100285,02-10-2022,08-10-2022,Customer 432,Home Office,New York,NY,East,Technology,Machines,Machines Model 221,353.63,1,0,111.54
ORD-100286,23-11-2023,28-11-2023,Customer 334,Consumer,San Diego,AZ,East,Technology,Machines,Machines Model 309,343.7,6,0,95.99
ORD-100287,19-11-2022,25-11-2022,Customer 329,Corporate,San Jose,CA,South,Furniture,Bookcases,Bookcases Model 827,223.14,1,0.3,-9.93
ORD-100288,05-04-2022,09-04-2022,Customer 38,Home Office,New York,CA,South,Furniture,Furnishings,Furnishings Model 990,590.75,8,0.1,98.37
ORD-100289,13-08-2023,16-08-2023,Customer 238,Consumer,Dallas,AZ,West,Furniture,Furnishings,Furnishings Model 840,419.26,2,0.2,19.42
ORD-100290,15-04-2022,19-04-2022,Customer 376,Corporate,San Diego,CA,Central,Furniture,Bookcases,Bookcases Model 133,775.62,1,0,142.54
ORD-100291,30-10-2024,05-11-2024,Customer 164,Consumer,San Jose,NY,Central,Office Supplies,Binders,Binders Model 111,877.44,4,0.2,54.35
ORD-100292,12-11-2023,16-11-2023,Customer 73,Consumer,New York,IL,South,Furniture,Tables,Tables Model 477,391.87,4,0.05,81.33
ORD-100293,20-01-2023,25-01-2023,Customer 128,Consumer,Dallas,AZ,Central,Office Supplies,Appliances,Appliances Model 608,979.08,5,0.05,246.19
ORD-100294,07-02-2021,09-02-2021,Customer 256,Home Office,San Jose,TX,Central,Technology,Accessories,Accessories Model 573,208.73,7,0.2,12.93
ORD-100295,18-08-2021,22-08-2021,Customer 47,Corporate,San Jose,CA,West,Furniture,Chairs,Chairs Model 818,560.29,6,0.1,85.31
ORD-100296,20-10-2024,25-10-2024,Customer 25,Consumer,Phoenix,TX,South,Office Supplies,Storage,Storage Model 355,327.01,7,0,73.13
ORD-100297,17-07-2022,19-07-2022,Customer 434,Consumer,San Diego,CA,Central,Furniture,Chairs,Chairs Model 545,114.98,5,0.1,21.48
ORD-100298,14-03-2022,17-03-2022,Customer 392,Corporate,Dallas,NY,South,Office Supplies,Storage,Storage Model 725,636.54,2,0.1,107.52
ORD-100299,30-07-2024,05-08-2024,Customer 186,Home Office,Phoenix,NY,South,Technology,Accessories,Accessories Model 498,667.18,2,0.2,32.42
ORD-100300,27-01-2021,30-01-2021,Customer 392,Home Office,Phoenix,AZ,East,Office Supplies,Appliances,Appliances Model 546,676.02,5,0.2,35.64
ORD-100301,14-08-2021,15-08-2021,Customer 202,Corporate,Dallas,AZ,Central,Technology,Phones,Phones Model 833,402.94,7,0.15,47.62
ORD-100302,24-07-2024,29-07-2024,Customer 309,Home Office,San Diego,AZ,East,Technology,Accessories,Accessories Model 253,30.46,4,0.15,2.89
ORD-100303,09-03-2023,11-03-2023,Customer 71,Home Office,Dallas,TX,South,Technology,Phones,Phones Model 472,121.31,1,0,27.19
ORD-100304,11-10-2021,15-10-2021,Customer 168,Home Office,Dallas,CA,South,Technology,Accessories,Accessories Model 456,103.89,3,0.05,22.74
ORD-100305,29-05-2023,01-06-2023,Customer 304,Corporate,San Jose,AZ,Central,Office Supplies,Storage,Storage Model 433,619.26,7,0.15,56.07
ORD-100306,18-08-2023,20-08-2023,Customer 189,Corporate,Los Angeles,TX,Central,Furniture,Chairs,Chairs Model 822,504.86,9,0.15,57.82
ORD-100307,29-03-2022,03-04-2022,Customer 306,Corporate,Phoenix,AZ,West,Office Supplies,Binders,Binders Model 364,52.98,1,0,14.11
ORD-100308,17-10-2023,18-10-2023,Customer 299,Corporate,Chicago,AZ,South,Office Supplies,Binders,Binders Model 238,44.64,3,0.3,-2.35
ORD-100309,27-03-2023,30-03-2023,Customer 17,Home Office,Los Angeles,CA,East,Technology,Accessories,Accessories Model 775,145.02,5,0.05,27.91
ORD-100310,21-10-2022,27-10-2022,Customer 215,Consumer,San Diego,CA,South,Furniture,Bookcases,Bookcases Model 239,89.5,5,0.2,5.2
ORD-100311,01-07-2022,03-07-2022,Customer 447,Home Office,New York,CA,West,Office Supplies,Appliances,Appliances Model 908,833.59,8,0.3,-29.88
ORD-100312,30-04-2024,06-05-2024,Customer 340,Corporate,San Diego,IL,West,Office Supplies,Storage,Storage Model 658,39.87,9,0.3,-2.24
ORD-100313,09-12-2023,11-12-2023,Customer 280,Corporate,Phoenix,AZ,South,Furniture,Bookcases,Bookcases Model 342,142.2,1,0.15,16.47
ORD-100314,17-01-2021,19-01-2021,Customer 143,Home Office,Phoenix,CA,Central,Technology,Accessories,Accessories Model 478,350.99,3,0.1,56.33
ORD-100315,10-04-2024,15-04-2024,Customer 354,Home Office,San Jose,IL,South,Furniture,Tables,Tables Model 954,285.26,2,0.1,40.11
ORD-100316,28-05-2024,02-06-2024,Customer 148,Consumer,San Diego,TX,Central,Furniture,Bookcases,Bookcases Model 674,393.79,9,0.1,47.44
ORD-100317,07-06-2021,12-06-2021,Customer 22,Corporate,Los Angeles,IL,South,Technology,Machines,Machines Model 171,505.08,7,0,141.14
ORD-100318,22-04-2022,26-04-2022,Customer 383,Corporate,Houston,CA,Central,Office Supplies,Storage,Storage Model 536,552.67,5,0.3,-22.84
ORD-100319,06-12-2023,08-12-2023,Customer 71,Consumer,Houston,CA,East,Office Supplies,Storage,Storage Model 673,143.42,5,0.15,17.82
ORD-100320,28-10-2024,31-10-2024,Customer 327,Consumer,New York,NY,South,Office Supplies,Paper,Paper Model 269,193.58,5,0.3,-7.51
ORD-100321,02-06-2022,08-06-2022,Customer 52,Home Office,Chicago,NY,West,Furniture,Furnishings,Furnishings Model 440,790.09,4,0.1,106.8
ORD-100322,09-04-2021,14-04-2021,Customer 245,Home Office,Houston,IL,Central,Furniture,Furnishings,Furnishings Model 130,789.37,7,0.05,202.21
ORD-100323,27-11-2023,02-12-2023,Customer 465,Consumer,Houston,AZ,East,Furniture,Chairs,Chairs Model 517,64.19,6,0.15,7.85
ORD-100324,07-10-2021,13-10-2021,Customer 452,Consumer,New York,TX,South,Technology,Copiers,Copiers Model 180,653.69,4,0,162.41
ORD-100325,04-10-2024,10-10-2024,Customer 449,Consumer,New York,IL,East,Technology,Machines,Machines Model 280,213.37,6,0.1,27.82
ORD-100326,12-05-2022,14-05-2022,Customer 233,Home Office,San Jose,CA,South,Furniture,Bookcases,Bookcases Model 572,481.06,9,0,142.83
ORD-100327,29-10-2021,03-11-2021,Customer 415,Consumer,Dallas,CA,South,Furniture,Tables,Tables Model 581,374.53,6,0.2,18.92
ORD-100328,30-06-2021,06-07-2021,Customer 368,Consumer,New York,IL,Central,Office Supplies,Storage,Storage Model 682,657.79,9,0.15,80.1
ORD-100329,30-08-2022,03-09-2022,Customer 90,Home Office,San Diego,TX,Central,Office Supplies,Paper,Paper Model 897,130.84,1,0.2,6.29
ORD-100330,28-01-2024,01-02-2024,Customer 343,Consumer,Chicago,CA,South,Technology,Copiers,Copiers Model 709,615.56,2,0.1,90.61
ORD-100331,01-12-2022,06-12-2022,Customer 4,Corporate,San Diego,CA,South,Furniture,Tables,Tables Model 342,187.35,8,0.1,22.38
ORD-100332,20-09-2023,26-09-2023,Customer 155,Home Office,New York,IL,Central,Furniture,Bookcases,Bookcases Model 788,524.63,8,0.1,58.23
ORD-100333,14-02-2024,16-02-2024,Customer 32,Home Office,Los Angeles,TX,Central,Office Supplies,Paper,Paper Model 176,272.78,6,0.15,30.6
